                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In           Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat     ET   Samp   Tx   Recept  Int.
17/07/14  5:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   27.0    66   20.1   28.4    0.00     0    1      0.0    5 
17/07/14  5:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   27.1    66   20.2   28.4    0.00     0    1      0.0    5 
17/07/14  5:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    66   20.1   28.3    0.00     0    1      0.0    5 
17/07/14  5:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    66   20.1   28.3    0.00     0    1      0.0    5 
17/07/14  5:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   27.1    66   20.2   28.4    0.00     0    1      0.0    5 
17/07/14  5:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    66   20.1   28.3    0.00     0    1      0.0    5 
17/07/14  5:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   755.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.3   28.4    0.00     0    1      0.0    5 
17/07/14  5:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   27.0    66   20.1   28.4    0.00     0    1      0.0    5 
17/07/14  5:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.3   28.4    0.00     0    1      0.0    5 
17/07/14  5:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.3   28.4    0.00     0    1      0.0    5 
17/07/14  6:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.2   28.3    0.00     0    1      0.0    5 
17/07/14  6:05p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   27.1    67   20.4   28.6    0.00     0    1      0.0    5 
17/07/14  6:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.3   28.4    0.00     0    1      0.0    5 
17/07/14  6:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.2   28.3    0.00     0    1      0.0    5 
17/07/14  6:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.3   28.4    0.00     0    1      0.0    5 
17/07/14  6:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.2   28.3    0.00     0    1      0.0    5 
17/07/14  6:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.2   28.3    0.00     0    1      0.0    5 
17/07/14  6:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   756.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.2   28.3    0.00     0    1      0.0    5 
17/07/14  6:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    67   20.2   28.3    0.00     0    1      0.0    5 
17/07/14  6:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    67   20.2   28.2    0.00     0    1      0.0    5 
17/07/14  6:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    68   20.4   28.2    0.00     0    1      0.0    5 
17/07/14  6:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    68   20.5   28.4    0.00     0    1      0.0    5 
17/07/14  7:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    68   20.4   28.2    0.00     0    1      0.0    5 
17/07/14  7:05p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    68   20.4   28.2    0.00     0    1      0.0    5 
17/07/14  7:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    67   20.2   28.2    0.00     0    1      0.0    5 
17/07/14  7:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.9    68   20.5   28.4    0.00     0    1      0.0    5 
17/07/14  7:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    68   20.4   28.2    0.00     0    1      0.0    5 
17/07/14  7:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    68   20.4   28.2    0.00     0    1      0.0    5 
17/07/14  7:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    68   20.4   28.3    0.00     0    1      0.0    5 
17/07/14  7:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.7    69   20.6   28.2    0.00     0    1      0.0    5 
17/07/14  7:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.7    69   20.5   28.1    0.00     0    1      0.0    5 
17/07/14  7:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.8    69   20.6   28.3    0.00     0    1      0.0    5 
17/07/14  7:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.7    70   20.7   28.2    0.00     0    1      0.0    5 
17/07/14  7:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.7    70   20.7   28.2    0.00     0    1      0.0    5 
17/07/14  8:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    70   20.7   28.1    0.00     0    1      0.0    5 
17/07/14  8:05p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.7    70   20.7   28.2    0.00     0    1      0.0    5 
17/07/14  8:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    70   20.6   28.0    0.00     0    1      0.0    5 
17/07/14  8:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  8:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.7    71   21.0   28.3    0.00     0    1      0.0    5 
17/07/14  8:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  8:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  8:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  8:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.2    0.00     0    1      0.0    5 
17/07/14  8:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  8:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.4    71   20.8   27.9    0.00     0    1      0.0    5 
17/07/14  8:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.2    0.00     0    1      0.0    5 
17/07/14  9:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  9:05p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.5    71   20.8   28.0    0.00     0    1      0.0    5 
17/07/14  9:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  9:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.6    71   20.9   28.1    0.00     0    1      0.0    5 
17/07/14  9:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.4    71   20.8   27.9    0.00     0    1      0.0    5 
17/07/14  9:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.4    71   20.8   27.9    0.00     0    1      0.0    5 
17/07/14  9:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.5    71   20.8   28.0    0.00     0    1      0.0    5 
17/07/14  9:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.4    71   20.8   27.9    0.00     0    1      0.0    5 
17/07/14  9:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.4    71   20.8   27.9    0.00     0    1      0.0    5 
17/07/14  9:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.5    71   20.8   28.0    0.00     0    1      0.0    5 
17/07/14  9:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.4    71   20.7   27.9    0.00     0    1      0.0    5 
17/07/14  9:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    71   20.7   27.8    0.00     0    1      0.0    5 
17/07/14 10:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    71   20.7   27.8    0.00     0    1      0.0    5 
17/07/14 10:05p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    71   20.7   27.8    0.00     0    1      0.0    5 
17/07/14 10:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    71   20.5   27.6    0.00     0    1      0.0    5 
17/07/14 10:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    71   20.5   27.6    0.00     0    1      0.0    5 
17/07/14 10:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    71   20.7   27.8    0.00     0    1      0.0    5 
17/07/14 10:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    71   20.5   27.6    0.00     0    1      0.0    5 
17/07/14 10:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    71   20.5   27.6    0.00     0    1      0.0    5 
17/07/14 10:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    70   20.4   27.6    0.00     0    1      0.0    5 
17/07/14 10:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    70   20.3   27.6    0.00     0    1      0.0    5 
17/07/14 10:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    70   20.3   27.4    0.00     0    1      0.0    5 
17/07/14 10:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    70   20.3   27.6    0.00     0    1      0.0    5 
17/07/14 10:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    70   20.4   27.6    0.00     0    1      0.0    5 
17/07/14 11:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    70   20.3   27.4    0.00     0    1      0.0    5 
17/07/14 11:05p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    70   20.3   27.4    0.00     0    1      0.0    5 
17/07/14 11:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.3    69   20.1   27.6    0.00     0    1      0.0    5 
17/07/14 11:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    69   20.1   27.5    0.00     0    1      0.0    5 
17/07/14 11:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    69   20.0   27.4    0.00     0    1      0.0    5 
17/07/14 11:25p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    69   20.0   27.4    0.00     0    1      0.0    5 
17/07/14 11:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    69   20.0   27.4    0.00     0    1      0.0    5 
17/07/14 11:35p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    69   20.0   27.4    0.00     0    1      0.0    5 
17/07/14 11:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    69   20.0   27.4    0.00     0    1      0.0    5 
17/07/14 11:45p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    68   19.8   27.4    0.00     0    1      0.0    5 
17/07/14 11:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    68   19.8   27.3    0.00     0    1      0.0    5 
17/07/14 11:55p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    68   19.8   27.3    0.00     0    1      0.0    5 
18/07/14 12:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    68   19.8   27.4    0.00     0    1      0.0    5 
18/07/14 12:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    68   19.8   27.3    0.00     0    1      0.0    5 
18/07/14 12:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    68   19.8   27.3    0.00     0    1      0.0    5 
18/07/14 12:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.1    67   19.5   27.2    0.00     0    1      0.0    5 
18/07/14 12:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.2    67   19.6   27.3    0.00     0    1      0.0    5 
18/07/14 12:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.1    67   19.4   27.1    0.00     0    1      0.0    5 
18/07/14 12:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.1    67   19.4   27.1    0.00     0    1      0.0    5 
18/07/14 12:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.1    67   19.5   27.2    0.00     0    1      0.0    5 
18/07/14 12:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.1    67   19.4   27.1    0.00     0    1      0.0    5 
18/07/14 12:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.9    67   19.3   26.9    0.00     0    1      0.0    5 
18/07/14 12:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.0    67   19.4   27.1    0.00     0    1      0.0    5 
18/07/14 12:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.0    68   19.6   27.1    0.00     0    1      0.0    5 
18/07/14  1:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.9    68   19.6   27.1    0.00     0    1      0.0    5 
18/07/14  1:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.9    69   19.8   27.1    0.00     0    1      0.0    5 
18/07/14  1:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   26.1    69   19.9   27.3    0.00     0    1      0.0    5 
18/07/14  1:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.9    69   19.8   27.1    0.00     0    1      0.0    5 
18/07/14  1:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    69   19.7   26.9    0.00     0    1      0.0    5 
18/07/14  1:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.9    69   19.8   27.1    0.00     0    1      0.0    5 
18/07/14  1:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.9    69   19.8   27.1    0.00     0    1      0.0    5 
18/07/14  1:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    69   19.7   26.9    0.00     0    1      0.0    5 
18/07/14  1:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    69   19.7   26.9    0.00     0    1      0.0    5 
18/07/14  1:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    69   19.7   26.9    0.00     0    1      0.0    5 
18/07/14  1:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    70   19.9   26.9    0.00     0    1      0.0    5 
18/07/14  1:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.7    70   19.8   26.9    0.00     0    1      0.0    5 
18/07/14  2:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    69   19.7   26.9    0.00     0    1      0.0    5 
18/07/14  2:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    70   19.9   26.9    0.00     0    1      0.0    5 
18/07/14  2:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.7    70   19.8   26.9    0.00     0    1      0.0    5 
18/07/14  2:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.8    69   19.7   26.9    0.00     0    1      0.0    5 
18/07/14  2:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.7    69   19.6   26.8    0.00     0    1      0.0    5 
18/07/14  2:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.6    69   19.5   26.7    0.00     0    1      0.0    5 
18/07/14  2:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.6    69   19.5   26.7    0.00     0    1      0.0    5 
